week_start,store_id,sku_id,on_hand_units,safety_stock,reorder_point
2024-01-22,S001,SKU0168,10,2,7
2024-01-22,S001,SKU0235,7,2,7
2024-01-22,S001,SKU0171,15,3,13
2024-01-22,S001,SKU0132,7,2,7
2024-01-22,S001,SKU0153,7,3,13
2024-01-22,S001,SKU0004,3,2,5
2024-01-22,S001,SKU0103,8,3,13
2024-01-22,S001,SKU0035,8,3,13
2024-01-22,S001,SKU0177,17,3,13
2024-01-22,S001,SKU0243,2,3,13
2024-01-22,S001,SKU0200,15,3,13
2024-01-22,S001,SKU0078,3,2,5
2024-01-22,S001,SKU0163,13,3,13
2024-01-22,S001,SKU0169,1,3,13
2024-01-22,S001,SKU0217,9,3,13
2024-01-22,S001,SKU0092,3,2,5
2024-01-22,S001,SKU0016,14,3,13
2024-01-22,S001,SKU0188,11,3,13
2024-01-22,S001,SKU0245,14,3,13
2024-01-22,S001,SKU0068,10,3,13
2024-01-22,S001,SKU0129,9,3,13
2024-01-22,S001,SKU0242,6,2,5
2024-01-22,S001,SKU0210,9,3,13
2024-01-22,S002,SKU0072,21,5,20
2024-01-22,S002,SKU0198,14,3,11
2024-01-22,S002,SKU0015,15,5,20
2024-01-22,S002,SKU0130,23,5,20
2024-01-22,S002,SKU0005,13,5,20
2024-01-22,S002,SKU0028,40,5,20
2024-01-22,S002,SKU0014,11,3,11
2024-01-22,S002,SKU0215,11,2,7
2024-01-22,S002,SKU0174,11,3,11
2024-01-22,S002,SKU0218,6,5,20
2024-01-22,S002,SKU0214,21,3,11
2024-01-22,S002,SKU0147,18,5,20
2024-01-22,S002,SKU0041,13,5,20
2024-01-22,S002,SKU0224,5,3,11
2024-01-22,S002,SKU0205,5,5,20
2024-01-22,S002,SKU0088,19,5,20
2024-01-22,S002,SKU0239,19,5,20
2024-01-22,S002,SKU0124,13,5,20
2024-01-22,S002,SKU0137,10,3,11
2024-01-22,S002,SKU0114,19,5,20
2024-01-22,S002,SKU0168,3,3,11
2024-01-22,S002,SKU0087,4,2,7
2024-01-22,S002,SKU0154,7,5,20
2024-01-22,S002,SKU0228,26,5,20
2024-01-22,S002,SKU0145,22,5,20
2024-01-22,S002,SKU0113,20,5,20
2024-01-22,S002,SKU0001,6,2,7
2024-01-22,S002,SKU0183,12,5,20
2024-01-22,S002,SKU0082,8,5,20
2024-01-22,S002,SKU0066,27,5,20
2024-01-22,S003,SKU0204,15,3,13
2024-01-22,S003,SKU0116,0,2,7
2024-01-22,S003,SKU0143,10,2,7
2024-01-22,S003,SKU0159,5,2,5
2024-01-22,S003,SKU0017,18,3,13
2024-01-22,S003,SKU0054,2,2,5
2024-01-22,S003,SKU0012,8,2,7
2024-01-22,S003,SKU0067,14,3,13
2024-01-22,S003,SKU0138,6,3,13
2024-01-22,S003,SKU0083,9,2,7
2024-01-22,S003,SKU0152,4,2,7
2024-01-22,S003,SKU0170,5,2,7
2024-01-22,S003,SKU0172,11,3,13
2024-01-22,S003,SKU0160,9,2,5
2024-01-22,S003,SKU0224,4,2,7
2024-01-22,S003,SKU0130,13,3,13
2024-01-22,S003,SKU0089,8,3,13
2024-01-22,S003,SKU0244,15,3,13
2024-01-22,S003,SKU0079,13,3,13
2024-01-22,S003,SKU0171,11,3,13
2024-01-22,S003,SKU0066,20,3,13
2024-01-22,S003,SKU0206,5,3,13
2024-01-22,S003,SKU0077,8,3,13
2024-01-22,S003,SKU0005,8,3,13
2024-01-22,S003,SKU0142,10,3,13
2024-01-22,S003,SKU0122,2,2,5
2024-01-22,S003,SKU0034,11,3,13
2024-01-22,S003,SKU0169,19,3,13
2024-01-22,S003,SKU0208,5,2,5
2024-01-22,S003,SKU0135,14,3,13
2024-01-22,S004,SKU0214,15,3,11
2024-01-22,S004,SKU0098,32,5,20
2024-01-22,S004,SKU0048,23,5,20
2024-01-22,S004,SKU0172,15,5,20
2024-01-22,S004,SKU0035,20,5,20
2024-01-22,S004,SKU0244,16,5,20
2024-01-22,S004,SKU0211,4,2,7
2024-01-22,S004,SKU0057,20,5,20
2024-01-22,S004,SKU0013,5,2,7
2024-01-22,S004,SKU0019,11,3,11
2024-01-22,S004,SKU0228,18,5,20
2024-01-22,S004,SKU0182,13,3,11
2024-01-22,S004,SKU0038,17,5,20
2024-01-22,S004,SKU0156,10,2,7
2024-01-22,S004,SKU0032,3,3,11
2024-01-22,S004,SKU0224,9,3,11
2024-01-22,S004,SKU0196,18,5,20
2024-01-22,S004,SKU0125,17,5,20
2024-01-22,S004,SKU0139,7,2,7
2024-01-22,S004,SKU0016,28,5,20
2024-01-22,S004,SKU0186,3,2,7
2024-01-22,S004,SKU0185,9,2,7
2024-01-22,S004,SKU0085,19,5,20
2024-01-22,S004,SKU0140,11,5,20
2024-01-22,S004,SKU0133,25,5,20
2024-01-22,S004,SKU0243,24,5,20
2024-01-22,S004,SKU0051,14,5,20
2024-01-22,S004,SKU0068,27,5,20
2024-01-22,S004,SKU0012,5,3,11
2024-01-22,S004,SKU0050,20,5,20
2024-01-22,S005,SKU0136,19,5,20
2024-01-22,S005,SKU0063,16,5,20
2024-01-22,S005,SKU0010,19,5,20
2024-01-22,S005,SKU0197,19,5,20
2024-01-22,S005,SKU0215,4,2,7
2024-01-22,S005,SKU0232,25,5,20
2024-01-22,S005,SKU0164,20,5,20
2024-01-22,S005,SKU0005,16,5,20
2024-01-22,S005,SKU0016,15,5,20
2024-01-22,S005,SKU0128,15,5,20
2024-01-22,S005,SKU0133,17,5,20
2024-01-22,S005,SKU0202,9,3,11
2024-01-22,S005,SKU0003,8,3,11
2024-01-22,S005,SKU0199,20,5,20
2024-01-22,S005,SKU0122,6,2,7
2024-01-22,S005,SKU0169,22,5,20
2024-01-22,S005,SKU0080,7,2,7
2024-01-22,S005,SKU0049,11,2,7
2024-01-22,S005,SKU0077,13,5,20
2024-01-22,S005,SKU0076,32,5,20
2024-01-22,S005,SKU0035,20,5,20
2024-01-22,S005,SKU0121,26,5,20
2024-01-22,S005,SKU0102,4,2,7
2024-01-22,S005,SKU0141,24,5,20
2024-01-22,S005,SKU0069,2,5,20
2024-01-22,S005,SKU0172,26,5,20
2024-01-22,S005,SKU0184,17,5,20
2024-01-22,S005,SKU0233,5,3,11
2024-01-22,S005,SKU0243,16,5,20
2024-01-22,S005,SKU0150,10,5,20
2024-01-22,S006,SKU0119,7,3,13
2024-01-22,S006,SKU0048,13,3,13
2024-01-22,S006,SKU0022,5,3,13
2024-01-22,S006,SKU0144,4,3,13
2024-01-22,S006,SKU0021,2,2,5
2024-01-22,S006,SKU0150,6,3,13
2024-01-22,S006,SKU0107,11,3,13
2024-01-22,S006,SKU0002,9,3,13
2024-01-22,S006,SKU0037,8,3,13
2024-01-22,S006,SKU0162,9,2,7
2024-01-22,S006,SKU0215,5,2,5
2024-01-22,S006,SKU0148,11,3,13
2024-01-22,S006,SKU0076,12,3,13
2024-01-22,S006,SKU0058,16,3,13
2024-01-22,S006,SKU0075,13,3,13
2024-01-22,S006,SKU0010,11,3,13
2024-01-22,S006,SKU0045,6,2,7
2024-01-22,S006,SKU0068,11,3,13
2024-01-22,S006,SKU0139,2,2,5
2024-01-22,S006,SKU0080,3,2,5
2024-01-22,S006,SKU0181,5,2,7
2024-01-22,S006,SKU0071,10,3,13
2024-01-22,S006,SKU0043,1,2,5
2024-01-22,S006,SKU0210,5,3,13
2024-01-22,S006,SKU0052,14,3,13
2024-01-22,S006,SKU0225,7,3,13
2024-01-22,S006,SKU0164,9,3,13
2024-01-22,S006,SKU0196,4,3,13
2024-01-22,S006,SKU0055,3,2,5
2024-01-22,S006,SKU0016,16,3,13
2024-01-22,S007,SKU0053,5,2,5
2024-01-22,S007,SKU0235,9,2,7
2024-01-22,S007,SKU0214,3,2,7
2024-01-22,S007,SKU0247,14,3,13
2024-01-22,S007,SKU0041,12,3,13
2024-01-22,S007,SKU0169,10,3,13
2024-01-22,S007,SKU0129,14,3,13
2024-01-22,S007,SKU0076,9,3,13
2024-01-22,S007,SKU0032,6,2,7
2024-01-22,S007,SKU0199,7,3,13
2024-01-22,S007,SKU0040,3,2,5
2024-01-22,S007,SKU0027,16,3,13
2024-01-22,S007,SKU0225,16,3,13
2024-01-22,S007,SKU0121,8,3,13
2024-01-22,S007,SKU0143,11,2,7
2024-01-22,S007,SKU0064,3,2,5
2024-01-22,S007,SKU0185,8,2,5
2024-01-22,S007,SKU0016,19,3,13
2024-01-22,S007,SKU0072,9,3,13
2024-01-22,S007,SKU0133,10,3,13
2024-01-22,S007,SKU0125,8,3,13
2024-01-22,S007,SKU0010,8,3,13
2024-01-22,S007,SKU0196,19,3,13
2024-01-22,S007,SKU0073,7,2,7
2024-01-22,S007,SKU0055,4,2,5
2024-01-22,S007,SKU0134,20,3,13
2024-01-22,S007,SKU0095,13,3,13
2024-01-22,S007,SKU0187,13,3,13
2024-01-22,S007,SKU0015,11,3,13
2024-01-22,S007,SKU0094,17,3,13
2024-01-22,S008,SKU0075,17,5,20
2024-01-22,S008,SKU0086,9,5,20
2024-01-22,S008,SKU0208,8,2,7
2024-01-22,S008,SKU0016,14,5,20
2024-01-22,S008,SKU0172,17,5,20
2024-01-22,S008,SKU0014,6,3,11
2024-01-22,S008,SKU0181,9,3,11
2024-01-22,S008,SKU0098,20,5,20
2024-01-22,S008,SKU0138,11,5,20
2024-01-22,S008,SKU0115,4,5,20
2024-01-22,S008,SKU0112,19,5,20
2024-01-22,S008,SKU0188,13,5,20
2024-01-22,S008,SKU0212,14,5,20
2024-01-22,S008,SKU0217,17,5,20
2024-01-22,S008,SKU0050,15,5,20
2024-01-22,S008,SKU0159,9,2,7
2024-01-22,S008,SKU0122,8,2,7
2024-01-22,S008,SKU0056,4,2,7
2024-01-22,S008,SKU0009,14,5,20
2024-01-22,S008,SKU0221,22,5,20
2024-01-22,S008,SKU0195,21,5,20
2024-01-22,S008,SKU0216,6,2,7
2024-01-22,S008,SKU0178,19,3,11
2024-01-22,S008,SKU0062,4,5,20
2024-01-22,S008,SKU0020,3,2,7
2024-01-22,S008,SKU0127,26,5,20
2024-01-22,S008,SKU0042,2,3,11
2024-01-22,S008,SKU0207,16,5,20
2024-01-22,S008,SKU0222,32,5,20
2024-01-22,S008,SKU0136,29,5,20
2024-01-22,S009,SKU0200,20,3,13
2024-01-22,S009,SKU0195,6,3,13
2024-01-22,S009,SKU0215,6,2,5
2024-01-22,S009,SKU0172,7,3,13
2024-01-22,S009,SKU0051,19,3,13
2024-01-22,S009,SKU0160,3,2,5
2024-01-22,S009,SKU0231,17,3,13
2024-01-22,S009,SKU0141,10,3,13
2024-01-22,S009,SKU0055,7,2,5
2024-01-22,S009,SKU0090,12,3,13
2024-01-22,S009,SKU0100,2,2,7
2024-01-22,S009,SKU0089,11,3,13
2024-01-22,S009,SKU0132,10,2,7
2024-01-22,S009,SKU0220,12,3,13
2024-01-22,S009,SKU0128,4,3,13
2024-01-22,S009,SKU0163,12,3,13
2024-01-22,S009,SKU0228,14,3,13
2024-01-22,S009,SKU0139,2,2,5
2024-01-22,S009,SKU0002,14,3,13
2024-01-22,S009,SKU0020,7,2,5
2024-01-22,S009,SKU0142,11,3,13
2024-01-22,S009,SKU0105,7,2,5
2024-01-22,S009,SKU0179,7,2,7
2024-01-22,S009,SKU0033,7,3,13
2024-01-22,S009,SKU0023,10,2,7
2024-01-22,S009,SKU0130,13,3,13
2024-01-22,S009,SKU0079,15,3,13
2024-01-22,S009,SKU0011,5,3,13
2024-01-22,S009,SKU0201,6,2,5
2024-01-22,S009,SKU0078,4,2,5
2024-01-22,S010,SKU0003,11,3,11
2024-01-22,S010,SKU0201,4,2,7
2024-01-22,S010,SKU0212,17,5,20
2024-01-22,S010,SKU0023,12,3,11
2024-01-22,S010,SKU0233,9,3,11
2024-01-22,S010,SKU0022,20,5,20
2024-01-22,S010,SKU0237,12,5,20
2024-01-22,S010,SKU0024,12,3,11
2024-01-22,S010,SKU0241,5,3,11
2024-01-22,S010,SKU0056,6,2,7
2024-01-22,S010,SKU0033,14,5,20
2024-01-22,S010,SKU0098,23,5,20
2024-01-22,S010,SKU0125,16,5,20
2024-01-22,S010,SKU0216,3,2,7
2024-01-22,S010,SKU0047,23,5,20
2024-01-22,S010,SKU0001,4,2,7
2024-01-22,S010,SKU0078,6,2,7
2024-01-22,S010,SKU0097,29,5,20
2024-01-22,S010,SKU0068,20,5,20
2024-01-22,S010,SKU0072,11,5,20
2024-01-22,S010,SKU0199,27,5,20
2024-01-22,S010,SKU0085,25,5,20
2024-01-22,S010,SKU0185,3,2,7
2024-01-22,S010,SKU0025,5,2,7
2024-01-22,S010,SKU0132,19,3,11
2024-01-22,S010,SKU0073,20,3,11
2024-01-22,S010,SKU0087,4,2,7
2024-01-22,S010,SKU0016,27,5,20
2024-01-22,S010,SKU0128,24,5,20
2024-01-22,S010,SKU0030,4,2,7
2024-01-22,S011,SKU0159,5,2,5
2024-01-22,S011,SKU0165,14,3,13
2024-01-22,S011,SKU0086,9,3,13
2024-01-22,S011,SKU0152,4,2,7
2024-01-22,S011,SKU0124,7,3,13
2024-01-22,S011,SKU0117,6,2,5
2024-01-22,S011,SKU0116,3,2,7
2024-01-22,S011,SKU0070,15,3,13
2024-01-22,S011,SKU0016,15,3,13
2024-01-22,S011,SKU0033,2,3,13
2024-01-22,S011,SKU0151,5,2,7
2024-01-22,S011,SKU0171,10,3,13
2024-01-22,S011,SKU0128,9,3,13
2024-01-22,S011,SKU0188,16,3,13
2024-01-22,S011,SKU0180,6,2,5
2024-01-22,S011,SKU0101,6,2,7
2024-01-22,S011,SKU0149,7,3,13
2024-01-22,S011,SKU0183,13,3,13
2024-01-22,S011,SKU0025,4,2,5
2024-01-22,S011,SKU0110,5,2,7
2024-01-22,S011,SKU0248,7,3,13
2024-01-22,S011,SKU0239,15,3,13
2024-01-22,S011,SKU0219,6,2,7
2024-01-22,S011,SKU0039,7,3,13
2024-01-22,S011,SKU0177,10,3,13
2024-01-22,S011,SKU0068,18,3,13
2024-01-22,S011,SKU0236,5,2,7
2024-01-22,S011,SKU0062,8,3,13
2024-01-22,S011,SKU0209,18,3,13
2024-01-22,S011,SKU0139,5,2,5
2024-01-22,S012,SKU0030,1,2,5
2024-01-22,S012,SKU0078,5,2,5
2024-01-22,S012,SKU0040,4,2,5
2024-01-22,S012,SKU0165,8,3,13
2024-01-22,S012,SKU0218,8,3,13
2024-01-22,S012,SKU0070,16,3,13
2024-01-22,S012,SKU0061,4,2,5
2024-01-22,S012,SKU0242,7,2,5
2024-01-22,S012,SKU0069,12,3,13
2024-01-22,S012,SKU0081,3,2,5
2024-01-22,S012,SKU0176,12,3,13
2024-01-22,S012,SKU0067,19,3,13
2024-01-22,S012,SKU0031,4,2,5
2024-01-22,S012,SKU0229,9,2,5
2024-01-22,S012,SKU0173,7,3,13
2024-01-22,S012,SKU0160,4,2,5
2024-01-22,S012,SKU0111,6,3,13
2024-01-22,S012,SKU0104,6,2,7
2024-01-22,S012,SKU0109,10,3,13
2024-01-22,S012,SKU0039,11,3,13
2024-01-22,S012,SKU0082,1,3,13
2024-01-22,S012,SKU0114,10,3,13
2024-01-22,S012,SKU0200,14,3,13
2024-01-22,S012,SKU0005,11,3,13
2024-01-22,S012,SKU0075,11,3,13
2024-01-22,S012,SKU0065,6,2,5
2024-01-22,S012,SKU0119,10,3,13
2024-01-22,S012,SKU0055,6,2,5
2024-01-22,S012,SKU0079,15,3,13
2024-01-22,S012,SKU0122,4,2,5
2024-01-22,S013,SKU0066,11,5,20
2024-01-22,S013,SKU0049,5,2,7
2024-01-22,S013,SKU0107,8,5,20
2024-01-22,S013,SKU0010,15,5,20
2024-01-22,S013,SKU0006,13,3,11
2024-01-22,S013,SKU0249,23,5,20
2024-01-22,S013,SKU0123,17,5,20
2024-01-22,S013,SKU0047,34,5,20
2024-01-22,S013,SKU0086,16,5,20
2024-01-22,S013,SKU0237,20,5,20
2024-01-22,S013,SKU0250,25,5,20
2024-01-22,S013,SKU0229,8,2,7
2024-01-22,S013,SKU0225,12,5,20
2024-01-22,S013,SKU0003,7,3,11
2024-01-22,S013,SKU0153,16,5,20
2024-01-22,S013,SKU0133,28,5,20
2024-01-22,S013,SKU0232,4,5,20
2024-01-22,S013,SKU0055,7,2,7
2024-01-22,S013,SKU0145,12,5,20
2024-01-22,S013,SKU0183,20,5,20
2024-01-22,S013,SKU0103,10,5,20
2024-01-22,S013,SKU0212,6,5,20
2024-01-22,S013,SKU0186,8,2,7
2024-01-22,S013,SKU0046,12,3,11
2024-01-22,S013,SKU0125,17,5,20
2024-01-22,S013,SKU0099,15,5,20
2024-01-22,S013,SKU0078,7,2,7
2024-01-22,S013,SKU0022,15,5,20
2024-01-22,S013,SKU0075,27,5,20
2024-01-22,S013,SKU0160,4,2,7
2024-01-22,S014,SKU0064,7,2,7
2024-01-22,S014,SKU0063,14,5,20
2024-01-22,S014,SKU0093,13,5,20
2024-01-22,S014,SKU0046,8,3,11
2024-01-22,S014,SKU0062,15,5,20
2024-01-22,S014,SKU0020,9,2,7
2024-01-22,S014,SKU0027,19,5,20
2024-01-22,S014,SKU0031,4,2,7
2024-01-22,S014,SKU0025,6,2,7
2024-01-22,S014,SKU0083,3,3,11
2024-01-22,S014,SKU0079,12,5,20
2024-01-22,S014,SKU0070,31,5,20
2024-01-22,S014,SKU0147,20,5,20
2024-01-22,S014,SKU0174,11,3,11
2024-01-22,S014,SKU0189,4,2,7
2024-01-22,S014,SKU0101,8,3,11
2024-01-22,S014,SKU0088,10,5,20
2024-01-22,S014,SKU0196,18,5,20
2024-01-22,S014,SKU0075,34,5,20
2024-01-22,S014,SKU0217,9,5,20
2024-01-22,S014,SKU0127,26,5,20
2024-01-22,S014,SKU0029,22,5,20
2024-01-22,S014,SKU0219,12,3,11
2024-01-22,S014,SKU0157,19,5,20
2024-01-22,S014,SKU0214,4,3,11
2024-01-22,S014,SKU0250,26,5,20
2024-01-22,S014,SKU0032,10,3,11
2024-01-22,S014,SKU0131,20,5,20
2024-01-22,S014,SKU0009,14,5,20
2024-01-22,S014,SKU0090,23,5,20
2024-01-22,S015,SKU0242,4,2,5
2024-01-22,S015,SKU0173,12,3,13
2024-01-22,S015,SKU0137,6,2,7
2024-01-22,S015,SKU0166,9,3,13
2024-01-22,S015,SKU0072,13,3,13
2024-01-22,S015,SKU0022,19,3,13
2024-01-22,S015,SKU0208,5,2,5
2024-01-22,S015,SKU0218,9,3,13
2024-01-22,S015,SKU0136,11,3,13
2024-01-22,S015,SKU0120,3,2,5
2024-01-22,S015,SKU0213,12,3,13
2024-01-22,S015,SKU0050,13,3,13
2024-01-22,S015,SKU0157,10,3,13
2024-01-22,S015,SKU0124,14,3,13
2024-01-22,S015,SKU0085,2,3,13
2024-01-22,S015,SKU0031,3,2,5
2024-01-22,S015,SKU0029,19,3,13
2024-01-22,S015,SKU0193,12,3,13
2024-01-22,S015,SKU0003,7,2,7
2024-01-22,S015,SKU0176,12,3,13
2024-01-22,S015,SKU0244,12,3,13
2024-01-22,S015,SKU0118,3,2,5
2024-01-22,S015,SKU0039,12,3,13
2024-01-22,S015,SKU0236,5,2,7
2024-01-22,S015,SKU0216,5,2,5
2024-01-22,S015,SKU0203,13,3,13
2024-01-22,S015,SKU0110,5,2,7
2024-01-22,S015,SKU0200,10,3,13
2024-01-22,S015,SKU0109,8,3,13
2024-01-22,S015,SKU0038,6,3,13
2024-01-22,S016,SKU0173,17,5,20
2024-01-22,S016,SKU0160,0,2,7
2024-01-22,S016,SKU0078,10,2,7
2024-01-22,S016,SKU0094,17,5,20
2024-01-22,S016,SKU0247,19,5,20
2024-01-22,S016,SKU0072,24,5,20
2024-01-22,S016,SKU0097,21,5,20
2024-01-22,S016,SKU0105,3,2,7
2024-01-22,S016,SKU0227,18,5,20
2024-01-22,S016,SKU0095,8,5,20
2024-01-22,S016,SKU0024,14,3,11
2024-01-22,S016,SKU0172,6,5,20
2024-01-22,S016,SKU0016,27,5,20
2024-01-22,S016,SKU0051,26,5,20
2024-01-22,S016,SKU0079,20,5,20
2024-01-22,S016,SKU0046,8,3,11
2024-01-22,S016,SKU0184,19,5,20
2024-01-22,S016,SKU0144,5,5,20
2024-01-22,S016,SKU0177,18,5,20
2024-01-22,S016,SKU0108,20,5,20
2024-01-22,S016,SKU0088,14,5,20
2024-01-22,S016,SKU0029,24,5,20
2024-01-22,S016,SKU0109,18,5,20
2024-01-22,S016,SKU0111,10,5,20
2024-01-22,S016,SKU0015,19,5,20
2024-01-22,S016,SKU0187,21,5,20
2024-01-22,S016,SKU0052,12,5,20
2024-01-22,S016,SKU0147,31,5,20
2024-01-22,S016,SKU0071,18,5,20
2024-01-22,S016,SKU0169,14,5,20
2024-01-22,S017,SKU0093,15,3,13
2024-01-22,S017,SKU0049,3,2,5
2024-01-22,S017,SKU0080,3,2,5
2024-01-22,S017,SKU0029,11,3,13
2024-01-22,S017,SKU0223,2,2,5
2024-01-22,S017,SKU0243,11,3,13
2024-01-22,S017,SKU0193,12,3,13
2024-01-22,S017,SKU0236,1,2,7
2024-01-22,S017,SKU0043,5,2,5
2024-01-22,S017,SKU0166,6,3,13
2024-01-22,S017,SKU0210,13,3,13
2024-01-22,S017,SKU0108,18,3,13
2024-01-22,S017,SKU0197,14,3,13
2024-01-22,S017,SKU0059,14,3,13
2024-01-22,S017,SKU0151,7,2,7
2024-01-22,S017,SKU0002,12,3,13
2024-01-22,S017,SKU0132,7,2,7
2024-01-22,S017,SKU0069,19,3,13
2024-01-22,S017,SKU0172,8,3,13
2024-01-22,S017,SKU0212,18,3,13
2024-01-22,S017,SKU0020,6,2,5
2024-01-22,S017,SKU0134,10,3,13
2024-01-22,S017,SKU0171,12,3,13
2024-01-22,S017,SKU0123,11,3,13
2024-01-22,S017,SKU0231,8,3,13
2024-01-22,S017,SKU0101,5,2,7
2024-01-22,S017,SKU0192,15,3,13
2024-01-22,S017,SKU0104,5,2,7
2024-01-22,S017,SKU0155,9,3,13
2024-01-22,S017,SKU0009,11,3,13
2024-01-22,S018,SKU0060,18,5,20
2024-01-22,S018,SKU0092,5,2,7
2024-01-22,S018,SKU0154,27,5,20
2024-01-22,S018,SKU0040,5,2,7
2024-01-22,S018,SKU0126,17,5,20
2024-01-22,S018,SKU0115,12,5,20
2024-01-22,S018,SKU0222,21,5,20
2024-01-22,S018,SKU0001,5,2,7
2024-01-22,S018,SKU0137,11,3,11
2024-01-22,S018,SKU0138,19,5,20
2024-01-22,S018,SKU0102,6,2,7
2024-01-22,S018,SKU0187,27,5,20
2024-01-22,S018,SKU0231,14,5,20
2024-01-22,S018,SKU0020,8,2,7
2024-01-22,S018,SKU0247,11,5,20
2024-01-22,S018,SKU0065,2,2,7
2024-01-22,S018,SKU0249,16,5,20
2024-01-22,S018,SKU0037,12,5,20
2024-01-22,S018,SKU0246,7,3,11
2024-01-22,S018,SKU0176,11,5,20
2024-01-22,S018,SKU0068,10,5,20
2024-01-22,S018,SKU0218,11,5,20
2024-01-22,S018,SKU0002,11,5,20
2024-01-22,S018,SKU0128,10,5,20
2024-01-22,S018,SKU0162,4,3,11
2024-01-22,S018,SKU0008,9,2,7
2024-01-22,S018,SKU0245,13,5,20
2024-01-22,S018,SKU0235,7,3,11
2024-01-22,S018,SKU0031,7,2,7
2024-01-22,S018,SKU0054,4,2,7
2024-01-22,S019,SKU0215,5,2,5
2024-01-22,S019,SKU0067,17,3,13
2024-01-22,S019,SKU0244,11,3,13
2024-01-22,S019,SKU0048,8,3,13
2024-01-22,S019,SKU0246,4,2,7
2024-01-22,S019,SKU0166,16,3,13
2024-01-22,S019,SKU0203,18,3,13
2024-01-22,S019,SKU0142,8,3,13
2024-01-22,S019,SKU0005,15,3,13
2024-01-22,S019,SKU0195,14,3,13
2024-01-22,S019,SKU0163,13,3,13
2024-01-22,S019,SKU0017,15,3,13
2024-01-22,S019,SKU0077,8,3,13
2024-01-22,S019,SKU0058,9,3,13
2024-01-22,S019,SKU0122,7,2,5
2024-01-22,S019,SKU0209,9,3,13
2024-01-22,S019,SKU0171,12,3,13
2024-01-22,S019,SKU0084,1,3,13
2024-01-22,S019,SKU0078,4,2,5
2024-01-22,S019,SKU0006,2,2,7
2024-01-22,S019,SKU0063,15,3,13
2024-01-22,S019,SKU0158,5,2,5
2024-01-22,S019,SKU0101,4,2,7
2024-01-22,S019,SKU0020,8,2,5
2024-01-22,S019,SKU0189,4,2,5
2024-01-22,S019,SKU0128,9,3,13
2024-01-22,S019,SKU0052,10,3,13
2024-01-22,S019,SKU0232,10,3,13
2024-01-22,S019,SKU0170,7,2,7
2024-01-22,S019,SKU0105,1,2,5
2024-01-22,S020,SKU0194,3,3,11
2024-01-22,S020,SKU0117,7,2,7
2024-01-22,S020,SKU0180,7,2,7
2024-01-22,S020,SKU0083,11,3,11
2024-01-22,S020,SKU0058,23,5,20
2024-01-22,S020,SKU0078,7,2,7
2024-01-22,S020,SKU0017,21,5,20
2024-01-22,S020,SKU0141,11,5,20
2024-01-22,S020,SKU0148,34,5,20
2024-01-22,S020,SKU0036,12,5,20
2024-01-22,S020,SKU0086,18,5,20
2024-01-22,S020,SKU0232,16,5,20
2024-01-22,S020,SKU0237,22,5,20
2024-01-22,S020,SKU0202,8,3,11
2024-01-22,S020,SKU0009,23,5,20
2024-01-22,S020,SKU0061,4,2,7
2024-01-22,S020,SKU0103,0,5,20
2024-01-22,S020,SKU0114,1,5,20
2024-01-22,S020,SKU0142,12,5,20
2024-01-22,S020,SKU0054,5,2,7
2024-01-22,S020,SKU0240,30,5,20
2024-01-22,S020,SKU0182,11,3,11
2024-01-22,S020,SKU0184,6,5,20
2024-01-22,S020,SKU0042,15,3,11
2024-01-22,S020,SKU0045,12,3,11
2024-01-22,S020,SKU0068,13,5,20
2024-01-22,S020,SKU0099,28,5,20
2024-01-22,S020,SKU0065,4,2,7
2024-01-22,S020,SKU0171,19,5,20
2024-01-22,S020,SKU0128,26,5,20
2024-01-22,S021,SKU0004,5,2,5
2024-01-22,S021,SKU0044,3,3,13
2024-01-22,S021,SKU0091,16,3,13
2024-01-22,S021,SKU0136,8,3,13
2024-01-22,S021,SKU0061,4,2,5
2024-01-22,S021,SKU0042,9,2,7
2024-01-22,S021,SKU0209,9,3,13
2024-01-22,S021,SKU0145,17,3,13
2024-01-22,S021,SKU0170,7,2,7
2024-01-22,S021,SKU0230,5,3,13
2024-01-22,S021,SKU0102,1,2,5
2024-01-22,S021,SKU0180,6,2,5
2024-01-22,S021,SKU0087,4,2,5
2024-01-22,S021,SKU0129,7,3,13
2024-01-22,S021,SKU0183,16,3,13
2024-01-22,S021,SKU0127,5,3,13
2024-01-22,S021,SKU0172,14,3,13
2024-01-22,S021,SKU0080,5,2,5
2024-01-22,S021,SKU0207,10,3,13
2024-01-22,S021,SKU0219,4,2,7
2024-01-22,S021,SKU0221,16,3,13
2024-01-22,S021,SKU0123,9,3,13
2024-01-22,S021,SKU0141,17,3,13
2024-01-22,S021,SKU0174,11,2,7
2024-01-22,S021,SKU0177,17,3,13
2024-01-22,S021,SKU0175,13,3,13
2024-01-22,S021,SKU0119,16,3,13
2024-01-22,S021,SKU0043,4,2,5
2024-01-22,S021,SKU0231,5,3,13
2024-01-22,S021,SKU0210,8,3,13
2024-01-22,S022,SKU0046,6,3,11
2024-01-22,S022,SKU0197,13,5,20
2024-01-22,S022,SKU0160,4,2,7
2024-01-22,S022,SKU0053,5,2,7
2024-01-22,S022,SKU0021,4,2,7
2024-01-22,S022,SKU0097,10,5,20
2024-01-22,S022,SKU0181,9,3,11
2024-01-22,S022,SKU0244,13,5,20
2024-01-22,S022,SKU0227,13,5,20
2024-01-22,S022,SKU0092,9,2,7
2024-01-22,S022,SKU0137,10,3,11
